Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,gsID,idea,percentTeachersInFirstSecondYear,plan504
0.0,0.0,10.67,1.33,1.33,0.0,86.67,0.0,25.1,50.0,22.67,1309.0,5.6,0.0,0.0
0.0,0.0,17.02,0.0,0.0,0.0,82.98,0.0,25.1,50.0,58.51,1310.0,8.8,0.0,0.0
1.4,34.5,40.09,2.33,0.23,0.47,20.98,0.0,25.1,50.0,80.89,1311.0,11.8,17.1,0.6
0.4,27.36,52.52,4.23,1.21,0.0,14.29,0.0,25.1,50.0,89.94,1312.0,9.5,0.0,0.4
0.19,35.39,36.89,6.55,0.37,0.75,19.85,0.0,25.1,50.0,82.58,1317.0,9.3,0.0,0.3
1.23,5.35,33.33,5.35,0.41,0.41,53.91,8.0,3.2,50.0,64.61,1319.0,16.3,16.1,0.7
4.13,7.49,25.71,11.37,0.39,0.26,50.65,8.0,3.2,50.0,18.09,1320.0,6.5,7.0,0.0
8.64,6.56,24.01,13.82,0.17,0.86,45.94,50.0,12.9,32.0,12.61,1321.0,5.0,10.2,0.6
0.31,5.0,33.44,7.19,1.25,0.31,52.5,50.0,12.9,32.0,69.06,1324.0,13.3,32.3,0.0
6.38,1.44,32.41,5.35,0.62,0.1,53.7,50.0,12.9,32.0,9.47,1325.0,4.7,3.2,0.6
4.93,0.96,31.08,7.4,0.64,0.21,54.77,50.0,12.9,32.0,8.68,1326.0,5.9,12.8,1.1
2.19,0.0,24.82,5.84,1.46,0.0,65.69,50.0,12.9,32.0,14.96,1327.0,6.1,5.0,0.4
4.95,11.86,57.96,0.75,1.2,0.45,22.82,50.0,12.9,32.0,70.72,1328.0,8.7,18.6,1.0
12.32,6.27,51.06,2.58,0.22,0.78,26.76,50.0,12.9,32.0,46.92,1329.0,8.8,3.4,0.5
2.49,17.43,61.83,2.9,0.55,0.83,13.97,50.0,12.9,32.0,88.38,1330.0,10.2,12.1,0.6
8.13,6.34,50.14,2.62,0.41,1.38,30.99,50.0,12.9,32.0,47.93,1331.0,21.7,12.5,0.7
1.64,10.49,49.51,1.8,0.98,0.66,34.92,50.0,12.9,32.0,58.2,1332.0,22.9,36.3,0.7
2.87,12.13,67.28,0.78,0.39,1.04,15.51,50.0,12.9,32.0,86.05,1333.0,9.2,14.1,0.5
3.84,5.83,52.35,2.28,0.43,0.43,34.85,50.0,12.9,32.0,58.18,1334.0,10.9,3.9,1.2
6.85,9.08,50.17,3.08,0.68,1.2,28.94,50.0,12.9,32.0,58.05,1335.0,37.5,24.3,0.5
10.89,7.34,64.38,0.86,0.12,0.86,15.54,50.0,12.9,32.0,71.48,1336.0,9.1,8.2,0.3
27.14,4.06,27.56,2.78,0.21,0.43,37.82,50.0,12.9,32.0,23.4,1337.0,8.5,3.1,0.8
3.77,13.36,64.47,0.16,0.79,0.79,16.67,50.0,12.9,32.0,87.26,1338.0,11.9,8.7,1.1
2.69,16.53,67.47,1.48,0.27,0.4,11.16,50.0,12.9,32.0,87.77,1339.0,7.9,23.1,0.3
2.37,17.95,62.02,1.93,0.15,0.3,15.28,50.0,12.9,32.0,86.94,1340.0,10.4,7.5,0.0
12.24,7.31,37.84,3.5,0.16,0.48,38.47,50.0,12.9,32.0,36.57,1341.0,15.2,9.2,0.7
6.91,12.15,45.91,2.3,1.15,0.13,31.46,50.0,12.9,32.0,54.09,1342.0,9.3,0.0,1.8
3.68,17.97,64.06,0.44,0.29,0.15,13.4,50.0,12.9,32.0,85.71,1343.0,6.8,7.3,0.5
1.52,12.69,67.8,1.33,0.57,0.19,15.91,50.0,12.9,32.0,84.66,1344.0,9.6,15.9,0.4
22.1,7.33,38.3,0.83,0.47,0.47,30.5,50.0,12.9,32.0,39.83,1345.0,5.7,10.0,1.8
8.2,6.67,63.23,1.99,0.59,0.35,18.97,50.0,12.9,32.0,69.2,1346.0,11.7,9.3,0.6
2.28,0.0,93.61,0.0,0.46,0.0,3.65,50.0,12.9,32.0,89.5,1347.0,7.2,23.1,0.0
0.85,0.11,97.65,0.0,0.0,0.0,1.39,50.0,12.9,32.0,92.64,1348.0,10.7,5.3,0.2
0.43,0.43,96.06,0.11,0.0,0.11,2.88,50.0,12.9,32.0,93.18,1349.0,8.6,11.8,0.4
0.76,0.5,95.47,0.13,0.0,0.0,3.15,50.0,12.9,32.0,91.44,1350.0,9.2,17.9,0.6
1.57,0.67,39.91,2.24,0.45,0.22,54.93,50.0,12.9,32.0,47.31,1351.0,7.8,0.0,1.6
6.07,1.67,35.2,3.79,0.0,0.3,52.96,50.0,12.9,32.0,24.58,1352.0,8.1,0.0,0.8
5.07,2.14,25.73,1.75,0.39,0.39,64.52,50.0,12.9,32.0,17.35,1353.0,6.3,9.1,0.8
2.66,2.42,30.27,5.57,1.69,0.0,57.38,50.0,12.9,32.0,28.09,1354.0,11.9,5.6,1.0
8.42,4.9,28.79,1.84,1.53,0.0,54.52,50.0,12.9,32.0,23.28,1355.0,6.0,19.0,0.0
6.21,2.95,28.88,2.8,1.55,0.31,57.3,50.0,12.9,32.0,16.15,1356.0,7.1,3.7,1.4
3.28,2.84,36.54,0.88,0.22,0.0,56.24,50.0,12.9,32.0,36.98,1357.0,9.5,4.0,0.8
0.0,0.93,95.79,0.0,0.0,0.0,3.27,50.0,12.9,32.0,88.79,1358.0,0.0,36.4,0.0
0.0,0.41,17.01,3.32,3.32,0.0,75.93,50.0,12.9,32.0,73.03,1359.0,10.2,0.0,0.0
4.06,6.27,25.37,1.43,1.07,1.07,60.73,131.0,12.7,205.0,37.35,1360.0,10.4,12.1,1.1
4.02,6.03,35.27,3.13,1.12,1.34,49.11,131.0,12.7,205.0,65.63,1361.0,10.0,0.0,0.4
4.73,5.67,25.06,4.96,1.42,0.47,57.68,131.0,12.7,205.0,52.25,1362.0,11.7,6.7,0.9
2.19,3.28,21.31,1.09,4.92,0.0,67.21,131.0,12.7,205.0,77.6,1363.0,8.9,14.3,1.0
4.35,4.74,24.11,1.78,1.19,0.59,63.24,131.0,12.7,205.0,51.19,1364.0,8.8,7.7,0.5
2.27,4.55,20.45,2.27,2.27,1.14,67.05,0.0,12.7,205.0,62.5,1365.0,0.0,0.0,0.0
3.28,5.98,30.12,1.93,1.16,0.97,56.56,0.0,12.7,205.0,59.46,1366.0,14.0,0.0,2.1
7.59,5.65,23.59,0.65,1.78,0.81,59.94,0.0,12.7,205.0,47.66,1367.0,11.8,4.2,0.3
1.62,5.18,39.16,0.65,0.97,0.65,51.78,0.0,12.7,205.0,75.08,1368.0,9.5,0.0,1.2
3.96,4.62,25.93,2.42,0.88,1.32,60.88,0.0,12.7,205.0,53.19,1370.0,24.5,33.3,0.0
1.96,13.73,62.75,5.88,0.0,0.0,15.69,0.0,12.7,205.0,72.55,1373.0,13.6,0.0,0.0
0.89,11.52,53.29,4.3,0.13,0.38,29.49,0.0,12.7,205.0,76.2,1374.0,5.9,3.3,0.0
2.5,10.01,52.17,2.5,1.58,0.53,30.7,0.0,9.2,17.0,62.85,1375.0,12.6,20.0,0.5
1.33,8.55,54.42,2.8,1.03,0.29,31.56,0.0,9.2,17.0,72.42,1376.0,13.8,0.0,0.7
1.48,0.99,26.02,2.1,1.6,0.0,67.82,0.0,9.2,17.0,69.79,1377.0,7.5,2.9,0.6
0.53,0.71,31.45,3.53,0.35,0.35,63.07,0.0,9.2,17.0,94.7,1378.0,9.7,15.0,0.0
0.64,1.6,26.62,1.92,1.49,0.0,67.73,0.0,9.2,17.0,80.3,1379.0,11.2,7.9,0.4
0.93,0.4,25.93,2.53,1.46,0.0,68.75,0.0,9.2,17.0,84.57,1380.0,9.1,6.2,1.1
0.38,0.0,56.87,1.15,0.0,0.0,41.6,0.0,9.2,17.0,86.64,1381.0,5.6,0.0,0.0
0.0,0.92,80.65,0.92,0.0,0.0,17.51,0.0,9.2,17.0,93.55,1382.0,3.3,0.0,0.0
0.47,0.63,50.95,1.42,0.79,0.79,44.95,0.0,9.2,17.0,78.71,1383.0,14.2,34.9,0.3
1.97,0.98,34.1,0.66,0.66,0.0,61.64,0.0,9.2,17.0,67.54,1384.0,6.1,0.0,0.0
0.89,1.11,58.57,2.23,0.22,0.0,36.97,0.0,9.2,17.0,83.52,1385.0,15.9,0.0,0.0
1.29,0.86,53.45,0.86,0.0,0.43,43.1,0.0,9.2,17.0,82.76,1386.0,7.5,0.0,1.8
1.08,1.44,24.91,0.9,0.9,0.18,70.58,0.0,9.2,17.0,35.02,1387.0,12.7,0.0,0.7
0.47,1.71,34.88,1.86,0.0,0.0,61.09,0.0,9.2,17.0,51.47,1388.0,13.1,3.4,1.1
1.73,2.05,31.97,0.54,0.43,0.11,63.17,0.0,9.2,17.0,36.72,1389.0,12.5,5.1,1.8
0.0,1.04,39.58,3.13,0.0,0.0,56.25,0.0,9.2,17.0,54.17,1390.0,9.9,0.0,1.2
1.89,1.81,29.09,1.1,0.55,0.0,65.57,47.0,8.4,107.0,27.12,1391.0,10.8,7.6,1.4
0.95,0.95,41.27,3.79,0.54,0.14,52.37,47.0,8.4,107.0,54.53,1392.0,10.0,5.9,0.6
0.0,1.49,34.33,1.49,1.49,0.0,61.19,0.0,1.4,107.0,82.09,1394.0,8.5,0.0,0.0
0.41,0.92,41.02,2.14,2.04,1.22,52.24,78.0,7.6,23.0,59.18,1395.0,8.7,4.7,0.4
0.3,0.0,98.22,0.0,0.0,0.0,1.48,78.0,7.6,23.0,99.11,1396.0,6.8,13.3,0.0
0.22,0.0,97.37,1.09,0.0,0.0,1.31,78.0,7.6,23.0,99.34,1397.0,1.5,0.0,0.0
0.17,0.67,96.49,0.33,0.5,0.0,1.84,78.0,7.6,23.0,94.32,1398.0,11.1,0.0,0.7
0.53,2.66,92.16,1.2,0.0,0.0,3.45,78.0,7.6,23.0,87.92,1399.0,4.8,0.0,0.3
0.59,0.44,93.7,0.29,0.0,0.15,4.84,78.0,7.6,23.0,90.03,1400.0,5.0,0.0,1.4
1.08,2.27,89.61,0.6,0.0,0.0,6.45,78.0,7.6,23.0,84.83,1401.0,3.3,0.0,0.7
0.0,4.0,93.6,0.0,0.0,0.0,2.4,2.0,0.7,23.0,90.4,1402.0,0.0,0.0,1.6
0.12,1.7,92.42,0.29,0.0,0.06,5.41,136.0,14.7,87.0,79.37,1403.0,6.1,9.2,1.0
7.07,20.16,54.19,4.19,0.79,5.24,8.38,136.0,14.7,87.0,81.68,1404.0,10.9,0.0,1.1
11.62,9.36,72.37,1.03,0.26,0.65,4.71,49.0,17.5,125.0,75.73,1405.0,10.1,7.1,0.7
45.09,10.89,30.06,3.99,0.15,1.23,8.59,49.0,17.5,125.0,34.66,1406.0,10.9,4.2,0.3
23.75,7.34,55.21,4.44,0.39,0.77,8.11,49.0,17.5,125.0,60.04,1407.0,8.7,0.0,0.7
56.28,7.36,26.84,2.02,0.29,0.58,6.64,49.0,17.5,125.0,28.28,1408.0,8.1,7.1,1.0
31.3,11.88,44.94,2.73,0.64,0.48,8.03,49.0,17.5,125.0,43.66,1409.0,7.3,0.0,0.3
63.47,5.24,17.81,4.94,1.05,0.3,7.19,49.0,17.5,125.0,17.81,1410.0,3.4,0.0,0.0
62.1,6.19,21.81,2.49,0.05,0.56,6.8,337.0,47.7,1100.0,29.32,1411.0,6.5,7.8,1.0
37.03,8.77,33.63,2.86,0.36,1.07,16.28,337.0,47.7,1100.0,50.27,1412.0,7.7,5.0,0.0
2.86,7.62,86.19,0.95,0.48,1.67,0.24,337.0,47.7,1100.0,91.19,1413.0,14.9,29.6,0.4
2.2,0.98,95.61,0.24,0.0,0.24,0.73,337.0,47.7,1100.0,96.59,1414.0,14.2,5.0,0.0
28.02,15.9,46.09,1.51,0.2,0.91,7.37,149.0,20.9,359.0,52.65,1415.0,9.1,6.3,1.4
71.7,5.13,15.71,1.24,0.16,0.0,6.07,149.0,20.9,359.0,18.97,1416.0,7.9,8.0,0.3
24.55,13.64,48.0,1.64,0.18,1.09,10.91,149.0,20.9,359.0,61.64,1417.0,13.1,0.0,1.3
0.73,0.73,93.19,1.22,0.73,1.22,2.19,149.0,20.9,359.0,97.08,1418.0,12.4,0.0,0.0
19.37,11.68,61.82,1.14,0.28,0.57,5.13,149.0,20.9,359.0,72.08,1419.0,16.4,11.8,1.3
33.05,9.21,44.98,4.18,0.21,0.21,8.16,149.0,20.9,359.0,49.37,1420.0,13.6,0.0,0.5
68.06,4.87,16.64,4.33,0.27,0.14,5.68,149.0,20.9,359.0,17.19,1421.0,4.9,6.5,0.3
2.8,1.75,90.21,0.52,0.52,0.52,3.67,149.0,20.9,359.0,91.26,1422.0,9.9,3.7,0.7
10.49,4.76,79.44,2.8,0.0,0.42,2.1,149.0,20.9,359.0,75.24,1423.0,9.1,6.5,0.0
36.29,10.91,35.15,6.22,0.13,0.25,11.04,149.0,20.9,359.0,33.5,1424.0,8.9,7.5,0.3
16.59,15.67,57.91,1.38,0.15,0.92,7.37,149.0,20.9,359.0,72.66,1425.0,15.3,3.8,0.9
25.21,9.64,55.33,2.2,0.34,1.18,6.09,149.0,20.9,359.0,62.61,1426.0,10.3,7.4,1.5
52.48,5.59,31.52,1.55,0.31,0.62,7.92,149.0,20.9,359.0,27.95,1427.0,8.1,8.7,0.7
36.25,13.21,40.09,2.15,0.15,0.77,7.37,149.0,20.9,359.0,42.09,1428.0,8.3,14.8,0.3
8.63,9.82,69.05,0.6,1.19,0.89,9.82,0.0,20.9,359.0,73.21,1429.0,12.1,9.3,2.4
79.62,1.88,12.17,1.78,0.4,0.49,3.66,222.0,88.9,812.0,21.27,1430.0,0.4,2.4,0.7
12.36,7.81,74.4,1.74,0.0,1.95,1.74,222.0,88.9,812.0,88.72,1431.0,12.0,11.1,0.0
60.39,8.98,22.36,2.46,0.0,0.35,5.46,222.0,88.9,812.0,27.82,1432.0,10.5,4.5,0.4
1.16,0.39,37.84,1.16,0.77,0.39,58.3,222.0,88.9,812.0,40.93,1454.0,12.5,6.7,0.0
0.91,0.68,37.5,4.09,0.23,0.45,56.14,222.0,88.9,812.0,47.5,1455.0,4.3,6.2,0.0
0.75,1.5,37.59,4.51,1.25,0.0,54.39,25.0,21.8,42.0,25.56,1456.0,15.6,10.0,0.0
1.07,32.93,53.95,2.28,0.54,0.13,9.1,4.0,21.8,42.0,67.2,1457.0,3.2,0.0,0.9
5.42,15.46,59.43,3.1,0.65,0.17,15.76,355.0,19.7,239.0,58.58,1458.0,13.5,3.2,0.5
5.11,19.12,50.11,4.9,0.48,0.35,19.94,10.0,20.1,122.0,60.51,1459.0,13.1,3.2,0.4
0.13,6.51,77.42,2.73,0.72,0.13,12.36,45.0,20.0,75.0,82.56,1460.0,15.1,4.4,0.1
1.12,16.11,74.14,2.53,0.3,0.0,5.8,244.0,12.5,96.0,78.57,1461.0,16.1,3.3,0.3
1.1,33.28,54.59,3.35,0.6,0.11,6.97,152.0,16.3,67.0,81.33,1462.0,21.7,18.1,0.4
5.48,10.64,36.89,5.91,0.29,0.16,40.61,373.0,21.5,540.0,34.87,1463.0,10.6,3.6,0.1
68.81,1.78,14.75,1.17,0.2,0.12,13.17,1161.0,41.4,1800.0,23.01,1464.0,5.4,2.0,0.8
83.07,1.41,7.48,1.27,0.0,0.14,6.63,1161.0,41.4,1800.0,15.94,1465.0,2.9,7.6,0.0
67.52,1.11,14.97,1.43,0.16,0.0,14.81,1161.0,41.4,1800.0,22.93,1466.0,3.8,3.4,0.0
70.66,1.88,13.59,0.54,0.27,0.0,13.06,1161.0,41.4,1800.0,25.44,1467.0,4.8,3.2,0.5
71.75,2.25,14.59,0.27,0.0,0.13,11.01,1161.0,41.4,1800.0,23.87,1468.0,4.0,3.2,0.5
59.48,3.51,13.64,0.26,0.39,0.0,22.73,1161.0,41.4,1800.0,17.92,1469.0,3.5,3.2,0.0
63.53,2.35,10.15,1.32,0.15,0.0,22.5,1161.0,41.4,1800.0,12.5,1470.0,5.6,3.4,0.0
63.97,1.7,17.73,0.43,0.28,0.14,15.74,1161.0,41.4,1800.0,27.38,1471.0,8.2,0.0,0.0
56.23,2.67,22.24,1.6,0.18,0.18,16.9,1161.0,41.4,1800.0,24.56,1472.0,4.4,7.9,0.0
69.23,1.21,17.61,0.4,0.61,0.2,10.73,1161.0,41.4,1800.0,27.53,1473.0,9.3,0.0,0.0
2.87,1.4,91.47,0.39,0.39,0.0,3.49,144.0,26.2,212.0,74.86,1474.0,10.0,0.0,1.0
2.35,0.39,94.51,1.18,0.2,0.0,1.37,144.0,26.2,212.0,84.71,1475.0,13.2,0.0,0.6
3.15,0.35,92.66,1.05,0.35,0.0,2.45,144.0,26.2,212.0,82.17,1476.0,8.4,0.0,0.5
3.41,1.44,88.33,0.36,0.18,0.0,6.28,144.0,26.2,212.0,70.92,1477.0,18.6,0.0,0.5
1.62,1.8,93.15,0.18,0.18,0.0,3.06,144.0,26.2,212.0,78.38,1478.0,13.8,0.0,0.5
2.06,0.49,92.93,0.41,0.25,0.16,3.7,124.0,20.2,122.0,76.4,1479.0,8.8,0.0,0.7
1.35,1.89,92.43,0.27,0.0,0.0,4.05,124.0,20.2,122.0,85.14,1480.0,10.2,0.0,1.0
2.07,3.5,89.03,0.32,0.0,0.0,5.09,124.0,20.2,122.0,68.2,1481.0,11.6,0.0,0.0
1.81,2.72,92.75,0.0,0.0,0.0,2.72,124.0,20.2,122.0,83.99,1482.0,11.5,0.0,0.0
2.36,1.35,90.88,0.34,0.0,0.0,5.07,124.0,20.2,122.0,81.76,1484.0,13.7,0.0,0.0
1.84,0.52,93.7,1.05,0.0,0.0,2.89,124.0,20.2,122.0,85.3,1485.0,5.7,0.0,0.0
1.31,0.0,98.25,0.0,0.22,0.0,0.22,124.0,20.2,122.0,91.05,1486.0,5.7,0.0,0.7
0.56,0.28,96.62,0.56,0.0,0.0,1.97,124.0,20.2,122.0,88.73,1487.0,6.0,0.0,0.9
4.05,1.62,85.83,0.81,1.62,0.0,6.07,124.0,20.2,122.0,85.02,1488.0,8.0,0.0,0.6
1.51,3.02,93.47,0.0,0.0,0.0,2.01,0.0,20.2,122.0,75.38,1489.0,4.7,0.0,0.7
1.15,1.02,94.27,0.64,0.38,0.0,2.54,0.0,20.2,122.0,78.12,1490.0,11.7,0.0,0.8
1.62,1.62,94.16,0.32,0.0,0.0,2.27,0.0,20.2,122.0,88.64,1491.0,8.8,0.0,0.5
6.06,0.56,92.32,0.0,0.2,0.05,0.81,270.0,18.4,183.0,85.65,1492.0,10.3,15.5,0.2
11.41,0.0,87.14,0.0,0.0,0.36,1.09,270.0,18.4,183.0,87.5,1493.0,11.9,3.4,0.0
3.97,0.99,94.25,0.0,0.2,0.0,0.6,270.0,18.4,183.0,90.87,1494.0,14.6,4.0,0.3
7.18,0.19,91.87,0.0,0.38,0.19,0.19,270.0,18.4,183.0,92.44,1495.0,18.3,7.1,0.6
4.3,0.22,94.62,0.0,0.22,0.0,0.65,270.0,18.4,183.0,90.32,1496.0,18.4,4.3,0.0
3.61,0.29,94.22,0.0,0.43,0.14,1.3,270.0,18.4,183.0,88.73,1497.0,12.5,0.0,0.0
4.44,0.86,94.27,0.0,0.0,0.14,0.29,270.0,18.4,183.0,87.68,1498.0,13.4,2.8,0.3
3.54,0.59,95.87,0.0,0.0,0.0,0.0,270.0,18.4,183.0,85.85,1499.0,17.0,4.3,0.0
6.43,0.83,91.91,0.0,0.0,0.0,0.83,270.0,18.4,183.0,93.57,1500.0,15.7,4.5,0.3
7.28,0.62,91.06,0.0,0.42,0.0,0.62,270.0,18.4,183.0,87.94,1501.0,12.0,4.5,0.7
10.39,1.67,86.27,0.0,0.37,0.19,1.11,270.0,18.4,183.0,89.98,1502.0,13.8,3.6,0.6
1.57,0.31,95.91,0.0,0.0,0.31,1.89,2.0,18.4,183.0,86.79,1503.0,6.1,21.4,1.2
6.0,0.6,93.2,0.0,0.2,0.0,0.0,2.0,18.4,183.0,84.8,1504.0,11.8,4.8,0.8
3.6,0.68,95.5,0.0,0.23,0.0,0.0,2.0,18.4,183.0,93.24,1505.0,19.4,4.5,0.4
11.63,0.28,85.87,0.0,0.0,0.28,1.94,2.0,18.4,183.0,75.07,1506.0,10.9,0.0,0.5
10.33,0.45,88.47,0.0,0.0,0.1,0.65,400.0,31.5,331.0,85.69,1507.0,8.2,6.1,0.3
8.97,0.52,90.12,0.0,0.0,0.0,0.39,400.0,31.5,331.0,90.25,1508.0,14.1,3.8,0.5
7.05,0.38,91.92,0.0,0.0,0.13,0.51,400.0,31.5,331.0,88.59,1509.0,12.9,2.9,0.3
9.67,0.38,88.68,0.0,0.25,0.0,1.02,400.0,31.5,331.0,89.31,1510.0,14.8,0.0,0.0
5.71,0.0,93.61,0.0,0.0,0.0,0.67,400.0,31.5,331.0,84.54,1511.0,13.1,0.0,0.6
3.84,0.47,93.64,0.37,0.19,0.09,1.4,68.0,17.8,79.0,84.57,1512.0,15.6,0.0,0.9
1.81,0.0,94.58,1.41,0.0,0.4,1.81,68.0,17.8,79.0,93.57,1513.0,8.2,8.0,0.0
5.71,0.98,90.86,0.49,0.0,0.0,1.96,68.0,17.8,79.0,87.6,1514.0,9.3,3.4,0.6
0.0,1.75,98.25,0.0,0.0,0.0,0.0,7.0,1.3,79.0,85.96,1516.0,0.0,0.0,0.0
2.96,0.85,94.93,0.21,0.21,0.0,0.85,7.0,1.3,79.0,93.02,1517.0,8.0,0.0,0.0
3.19,0.3,95.45,0.0,0.3,0.15,0.61,7.0,1.3,79.0,92.41,1518.0,10.5,0.0,0.5
4.29,0.48,93.57,0.24,0.0,0.0,1.43,7.0,1.3,79.0,93.81,1519.0,6.8,0.0,0.0
14.35,3.34,6.61,1.45,0.13,0.31,73.82,342.0,37.1,765.0,8.87,1520.0,10.4,4.1,3.7
12.32,2.61,8.7,5.51,0.0,0.14,70.72,342.0,37.1,765.0,6.23,1521.0,14.5,3.6,1.0
8.63,3.65,5.41,3.36,0.29,0.15,78.51,342.0,37.1,765.0,5.85,1522.0,11.5,4.6,1.1
11.69,2.0,8.62,3.85,0.15,0.15,73.54,342.0,37.1,765.0,7.54,1523.0,11.8,2.1,1.1
19.2,3.2,11.8,4.0,0.4,0.4,61.0,342.0,37.1,765.0,11.8,1524.0,12.5,4.8,1.2
6.63,2.73,53.41,7.99,0.39,0.19,28.65,342.0,37.1,765.0,36.84,1525.0,11.9,14.3,0.5
7.78,3.16,48.87,8.23,0.4,0.3,31.26,336.0,29.5,442.0,28.35,1526.0,8.0,8.3,1.1
0.0,14.94,55.17,2.3,0.0,0.0,27.59,2.0,29.5,442.0,68.97,1527.0,13.9,8.8,1.6
6.95,6.74,60.0,6.95,0.42,0.0,18.95,2.0,29.5,442.0,59.16,1528.0,10.3,0.0,0.5
8.83,1.88,53.01,8.27,0.56,0.38,27.07,2.0,29.5,442.0,36.65,1529.0,11.9,5.6,0.0
4.27,2.24,44.72,6.3,0.0,0.2,42.28,2.0,29.5,442.0,20.73,1530.0,9.7,0.0,0.4
7.87,3.67,49.53,8.81,0.1,0.21,29.8,2.0,29.5,442.0,38.93,1531.0,10.5,10.3,1.1
8.62,2.33,52.45,6.06,0.0,0.93,29.6,2.0,29.5,442.0,48.02,1532.0,15.7,6.7,0.5
15.4,0.68,34.35,10.66,0.17,0.0,38.75,2.0,29.5,442.0,9.64,1533.0,5.8,5.0,0.4
6.69,2.59,47.52,8.48,0.14,0.14,34.44,2.0,29.5,442.0,34.15,1534.0,6.8,9.1,0.7
3.85,4.38,65.87,4.91,0.27,0.13,20.58,2.0,29.5,442.0,58.57,1535.0,8.5,0.0,0.5
10.37,2.57,50.22,8.31,0.15,0.22,28.16,154.0,24.2,236.0,32.87,1536.0,7.1,9.9,1.5
11.42,1.16,50.5,6.46,0.5,0.17,29.8,154.0,24.2,236.0,33.94,1537.0,9.4,0.0,0.4
5.96,7.95,80.32,0.8,0.2,0.4,4.37,154.0,24.2,236.0,81.31,1538.0,10.5,5.6,0.8
6.36,11.85,75.02,1.17,0.64,0.68,4.29,162.0,15.3,169.0,79.08,1539.0,8.0,1.5,0.6
12.53,8.77,45.82,4.6,0.42,0.97,26.88,162.0,15.3,169.0,43.18,1540.0,8.1,3.7,1.0
6.92,18.12,63.76,2.47,0.33,1.81,6.59,162.0,15.3,169.0,86.66,1542.0,7.6,0.0,0.0
15.58,12.67,41.14,5.61,0.45,1.35,23.21,162.0,15.3,169.0,48.65,1544.0,7.9,3.1,0.2
10.98,15.48,51.94,3.77,0.23,0.93,16.67,314.0,18.2,349.0,54.61,1545.0,9.6,4.3,1.1
9.68,14.42,70.59,0.19,0.76,0.76,3.61,314.0,18.2,349.0,81.59,1546.0,1.2,0.0,0.0
4.43,10.66,79.18,0.82,0.16,1.64,3.11,314.0,18.2,349.0,83.44,1547.0,7.4,0.0,0.3
0.43,19.74,66.09,2.58,0.43,1.72,9.01,0.0,1.4,349.0,71.24,1548.0,7.2,0.0,1.9
2.75,7.98,84.73,0.83,0.41,0.28,3.03,0.0,1.4,349.0,87.35,1549.0,5.5,2.8,0.5
7.6,18.22,65.27,2.23,0.26,1.05,5.37,0.0,1.4,349.0,83.09,1550.0,4.7,0.0,0.5
5.03,12.25,75.17,2.18,0.5,0.0,4.87,0.0,1.4,349.0,88.09,1551.0,4.2,0.0,0.0
10.03,3.03,28.48,2.48,0.24,0.12,55.63,0.0,28.5,886.0,34.42,1552.0,4.2,0.0,0.0
9.74,2.18,51.66,2.74,0.0,0.19,33.49,0.0,28.5,886.0,35.48,1553.0,4.2,0.0,0.0
9.18,2.49,46.77,3.59,0.15,0.08,37.74,0.0,30.1,836.0,26.88,1554.0,4.2,0.0,0.0
6.79,3.26,62.77,4.35,0.0,0.0,22.83,0.0,30.1,836.0,44.02,1555.0,4.2,0.0,0.0
10.34,2.0,36.84,9.62,0.0,0.0,41.2,0.0,30.1,836.0,19.96,1556.0,4.2,0.0,0.0
11.69,3.01,18.53,2.17,0.5,0.33,63.77,0.0,30.1,836.0,30.05,1557.0,4.2,0.0,0.0
8.48,1.63,45.51,8.65,0.33,0.0,35.4,0.0,30.1,836.0,29.69,1558.0,4.2,0.0,0.0
15.63,1.69,20.05,5.86,0.0,0.0,56.77,0.0,30.1,836.0,14.84,1559.0,4.2,0.0,0.0
8.36,4.57,41.5,3.79,0.39,0.1,41.3,0.0,30.1,836.0,31.49,1560.0,4.2,0.0,0.0
4.32,3.46,57.45,4.32,0.43,0.0,30.02,0.0,30.1,836.0,49.24,1561.0,4.2,0.0,0.0
8.85,1.88,16.89,4.16,0.13,0.4,67.69,0.0,30.1,836.0,43.03,1562.0,4.2,0.0,0.0
5.68,4.55,59.09,2.27,0.0,0.0,28.41,0.0,30.1,836.0,31.25,1563.0,4.2,0.0,0.0
10.14,2.19,22.62,3.5,0.0,0.07,61.48,0.0,30.1,836.0,35.3,1564.0,4.2,0.0,0.0
8.21,4.1,57.95,5.64,0.26,0.26,23.59,0.0,30.1,836.0,52.56,1565.0,4.2,0.0,0.0
8.46,1.25,28.06,8.31,0.94,0.16,52.82,0.0,30.1,836.0,14.11,1566.0,4.2,0.0,0.0
10.72,2.99,25.83,9.49,0.35,0.0,50.62,0.0,30.1,836.0,15.47,1567.0,4.2,0.0,0.0
11.81,3.7,44.91,2.55,0.46,0.23,36.34,0.0,30.1,836.0,49.77,1568.0,4.2,0.0,0.0
12.77,2.55,28.65,3.83,0.18,0.36,51.64,0.0,30.1,836.0,13.5,1569.0,10.2,0.0,2.2
9.97,3.44,39.35,3.44,0.34,0.0,43.47,0.0,30.1,836.0,26.8,1570.0,7.7,0.0,2.3
